x,y,z
-7.939184987307537,1.54660166567097,35.621151607965416
-8.4824160924192,-12.060389756601149,21.31784501205192
-8.92305717966372,4.085821919210495,38.82635302778994
-4.006687159848696,6.175329116612707,33.46198497718817
-12.148934778087296,-16.012376607980464,26.99051029992673
-9.98241336083187,-10.210313042709592,28.597631066902625
-11.496271383020169,-21.05644147913555,15.284972524191453
-13.70941210173905,-13.11812645551195,34.53665195282456
-8.425889818521972,-3.5609894725322886,32.28191452573884
-17.39442138679492,-20.1707161594612,36.93072749502965
-0.6937069683863065,7.172945341847512,30.52139510698201
-5.7657947902095135,-2.1958105560522294,28.56082299946807
-10.520072520147355,-9.423058793586987,30.81359144273044
-10.278294305385488,-9.858108157149053,29.749619226988187
-16.11661977860947,-6.797327387351408,44.82240261432421
1.3508794704432177,5.716109056714244,26.574633141016324
-2.070481276573302,-0.6975421146240367,22.563954276397908
0.4800354882101277,6.078729896232088,28.11497050159938
8.259745092200507,16.477904018390028,8.293843492675052
4.970415188952992,9.293282081397924,9.951713876155026
-2.2148605467269395,-2.077619863905037,19.88751037258013
-2.2078525029369462,-3.03423355143703,16.64920690809456
2.870791226191352,5.152577968423638,22.454846917980856
2.898261670953141,4.848472625357151,20.848419714321047
1.8507163452428408,-6.753957391025296,31.39179495026613
-2.860430860877724,-5.894157135936317,4.06162941686052
-4.277831959785603,-7.02005067543228,24.762701523965028
7.506841533770011,-3.714458041851073,36.47612955405294
3.368572671657782,2.106159776273081,23.45030838480155
10.296172709860569,2.512947199967732,36.611608335555374
11.938879394618702,-1.9940925643867349,42.407264511032736
0.9998637902155222,2.049164125456411,4.107696060890209
13.404970059963448,15.454885738991964,31.26600764658137
17.41944764001332,9.420768724054687,45.82617429602312
0.1561708351718274,-1.6445944577181266,22.1287583073632
-0.9992812051512768,-2.0356180449109944,4.4658928337659685
17.746052089604806,24.26718867855456,33.53023662666702
-4.819253520824278,-7.154023757607039,23.71145010651801
-5.550787888079216,-7.711226925347725,23.096547507100794
-6.549133656640469,-8.748157127263564,22.745196265752227
6.9281120175299655,10.333374264938309,18.828101564552835
-7.410616052086187,-10.76871368673146,20.37385200690949
-8.185823778986098,-12.559604022204663,19.29829147146761
-3.4156485871994406,-6.7180676670367,6.858511631516378
5.257906457150157,7.499071523621242,21.45753763033768
-2.2913903784379825,-4.279635599602182,9.232308505849083
-17.527476342152646,-24.32207369097474,32.79090871251612
-8.11080683523252,-16.1509116831578,8.304769405975168
1.2089754613207293,1.410502759896741,16.914185367988296
12.238183162977789,19.76055390516503,21.253533256797187
0.8266463539398815,1.5822417045515844,7.758997737172686
10.7404729260396,20.47600125250596,12.615483422155588
-0.1865865584468884,-0.3652443640152158,6.736504252134398
-14.368666396347216,-23.353151581712687,23.38574156987469
14.111751658710896,22.20737942718135,24.256022995887708
-12.908913808538296,-5.228965317430694,39.50591864804914
14.304602456103249,10.516956996588116,38.27044268565739
8.119095841337678,3.5970479490942244,31.660229412360657
-0.8003033653848668,-1.494196828744634,9.205960480849852
-4.230416470650914,-7.49310590625075,12.109857843910838
4.807667439202769,-3.8365606348471344,32.69780951155166
4.313070264250538,6.474855127445289,21.655289304267843
-1.408572813539841,-2.4940628849892503,10.98683478726443
1.4443668777577212,-2.487557802770074,26.33774632566349
18.583742881991444,18.575704587018247,41.5493498282202
10.262537790882046,12.6438029178325,26.2587632573576
-7.102604446141328,-13.344631541621132,10.764239882662034
6.605628865035702,9.267064010250316,21.114069695853225
-12.64154766551891,1.367217982171122,43.2453494400094
7.581639707918935,14.380102493297535,10.581160258739729
6.161107903397871,7.329089687648548,22.25828892691772
3.616926811407308,6.186338441163068,12.938814682854856
3.912200389790807,8.04580838515157,4.4546158390994925
9.45012216648795,-3.269756428131413,39.13460855310343
12.527607911400496,7.422052530339126,37.05397527668814
14.93907912857871,5.0535423130930335,43.59023613379494
2.4797827204283123,4.066704304383247,16.43246460539258
-3.2603427857577194,-5.163079599471034,17.752049466732775
-3.916446215346112,-6.246608123982687,16.513183831963094
9.05450648374405,15.193827760241678,16.9358420554056
-4.22509328035123,-6.020642819426821,17.72936022898198
-10.703016682686563,2.925771766259218,40.91211940605573
-18.59942880319887,-17.652223417179556,42.376708061195885
-15.077804017360588,-19.00622258099256,31.73944654641744
