RMSE,Variance,Train_RMSE
6.578959142124537,18241.53,6.558495151756237
6.643222260212901,19837.70703125,6.618275568369156
6.709886380766347,23320.9296875,6.686930909997875
6.950810613771741,21509.484375,6.953191224910362
6.669999114490437,21833.416015625,6.704732819369898
7.2314739430491,19913.45703125,7.282300581183884
7.1956255550219925,16903.11328125,7.240750883188222
7.304036637396816,16045.474609375,7.341643488339739
6.858199964684211,17516.22265625,6.888614105201492
6.789845897398643,18667.783203125,6.806168703311204
6.91310747890372,23991.791015625,6.925621392361946
5.681752156978216,27057.61328125,5.7299157888176255
5.61783938580144,27588.150390625,5.653107276790929
5.877814342423872,28090.150390625,5.895953523230042
5.962729915779321,26654.7578125,5.963791812152133
5.881687320831612,26133.4296875,5.881552074840356
5.746496681359071,26594.6796875,5.746896163202409
5.336630397734187,27088.5546875,5.339521075251662
5.07438627697668,25532.5546875,5.079503958024781
4.298604589431324,26527.96875,4.329740929849408
2.887852830772096,25943.2421875,2.922774659946685
2.605044992255744,26338.736328125,2.6192743452178875
2.309053688954659,26254.12890625,2.3502010790979204
1.9074830328385424,25183.4296875,1.882448847258452
1.7083398696776784,24904.173828125,1.6846676116704826
1.720149172932636,22069.681640625,1.693660246209648
1.7398461915364272,21823.6875,1.7161671123834756
1.7154558805231632,19881.09765625,1.6955874913129505
1.7252926040868983,20014.6796875,1.704406259855561
1.6663910936130513,20259.099609375,1.6474724284476794
1.1912393893617523,17812.03125,1.1840973496892675
1.1714517341948385,17783.96484375,1.1690320832012346
1.1522731371763155,17619.21484375,1.1483223415461976
1.061990060356543,16947.05859375,1.049319663821722
1.0507922567533037,17069.4765625,1.0378197035419592
1.060673445883004,17528.828125,1.0480958830592846
1.0519741918407437,17505.90625,1.039458400878104
1.0499130848635765,17700.61328125,1.0383491905369917
1.0415702801947766,18260.6875,1.0313978898173088
0.8740349831061772,17670.9375,0.8767793329735075
0.7790241415203752,16565.6953125,0.7726934809570367
0.7487601529361151,15873.6845703125,0.7434836252792357
0.6803274935997048,16308.775390625,0.6776262255067379
0.6738243172366618,15490.53125,0.6690939765654397
0.5547804378306921,16089.603515625,0.5524768259052157
0.470824442407612,15379.998046875,0.4568289379672524
0.4724925494039418,15288.8740234375,0.4580867386183722
0.4699125204472408,14814.7509765625,0.4548516780750405
0.459420139579132,14593.3955078125,0.4448410128388966
0.4559989298400112,13801.5703125,0.4433936189450416
0.4218533170177175,13695.8232421875,0.4102042893355651
0.4119015944323436,13710.150390625,0.4022384637224354
0.4208827572084078,13594.81640625,0.4101884546066906
0.4079025058909892,13602.4208984375,0.3975527102235935
0.4014885394777049,13132.6064453125,0.3922081378072367
0.3833838023132244,13315.19140625,0.3770990383730873
0.3896379878250495,12951.548828125,0.3836003342326789
0.3692337649793498,12865.8505859375,0.3605001436621395
0.3374125258793035,12582.568359375,0.325882365473075
0.3361399680609827,12415.3916015625,0.3232244043597488
0.3360319005875584,12242.9287109375,0.3224253529601709
0.3292992414532857,12209.2294921875,0.3148136488854786
0.3048198733292542,12261.3486328125,0.294043254480563
0.3132733518363646,12755.5322265625,0.3037464977974645
0.300047322150872,12554.2607421875,0.290963765670143
0.3027646289455882,12105.564453125,0.2932002680299968
0.2976147147525874,11714.2138671875,0.2871255548546777
0.2923702145859957,11557.970703125,0.2820825069944182
0.2816038793172297,11463.6669921875,0.2687628535621973
0.2502021974550628,11064.185546875,0.2343485331593089
0.2445681505598032,10943.1103515625,0.2297797458965519
0.2360339655625399,10833.2919921875,0.2207774841825313
0.2379106574161093,10648.9326171875,0.2225996318617349
0.2348925278613143,10597.98828125,0.2196062524369102
0.2255261141854538,10546.88671875,0.2106173746061815
0.2205368097727482,10503.2294921875,0.2051010244435525
0.2150195914564462,10515.3193359375,0.2043639769594176
0.2033435738984856,10491.484375,0.1933955100258753
0.1915371262848009,10436.7421875,0.1815452641245462
0.1921271029012773,10425.564453125,0.1822157871463204
0.1919527736143571,10386.4775390625,0.1818883614097519
0.1920292582918251,10429.0595703125,0.1816053924145008
0.1849368022436865,10370.0810546875,0.173809924467462
0.1861289036015471,10283.5283203125,0.1754546294130974
0.1845535142620999,10246.119140625,0.1744662684949119
0.1735897221870613,10209.92578125,0.1644558433328588
0.1679295044730698,10112.447265625,0.1586223492920592
0.1679790390858455,10075.8681640625,0.1589190622654185
0.1728286870587528,9949.56640625,0.1639030983957582
0.1675074162724463,9900.669921875,0.1584166877428147
0.1612871715561213,9910.9296875,0.1533875980946083
0.1561976843729613,9872.88671875,0.1489720843355413
0.1509773600097449,9826.595703125,0.1439286119839478
0.1477593612408397,9810.970703125,0.1408747707281012
0.1464001259539805,9782.9521484375,0.1393004749261183
0.1684242336847822,10465.916015625,0.1616652124763159
0.1452510018326122,9862.2587890625,0.1383613975837957
0.1407766707924929,9749.36328125,0.1335465584862187
0.1531251504428648,9805.45703125,0.1439114430579504
0.1518202689051349,9760.162109375,0.1432780145340295
0.147967612627597,9609.236328125,0.1387453519489603
0.1432560295310311,9592.6201171875,0.1341197748214323
0.143942125352709,9520.412109375,0.1342333810097931
0.1397064797895652,9504.865234375,0.1307106305186142
0.1377067847703393,9492.1298828125,0.1288183911860177
0.1361193812290921,9444.9697265625,0.1270331707622599
0.136298028672556,9443.6669921875,0.1247267486088129
0.1306423244105285,9408.0302734375,0.1188357147012132
0.1326337563793329,9356.306640625,0.1210270636915464
0.1227588890562938,9360.8759765625,0.110932639901335
0.1220757654856601,9260.9921875,0.1099747150826444
0.1199309573365014,9253.146484375,0.1080498507439539
0.113392239813757,9242.49609375,0.1017930130202814
0.1092113229560031,9240.8359375,0.0982646394158731
0.1114048623781732,9212.6162109375,0.0979112598640232
0.1087669041652282,9202.875,0.0954749934970479
0.1081099695562294,9195.1552734375,0.0951507236576702
0.1050375228865132,9195.3994140625,0.0924329922735774
0.1027339951499926,9179.7158203125,0.0897492457544841
0.1010778012053021,9173.1259765625,0.0881722016175487
0.0993283639151222,9174.326171875,0.0871882572733718
0.0987293544054717,9147.3193359375,0.0867553466864261
0.0957259577597971,9138.7568359375,0.0844073829752844
0.0942509521009723,9114.591796875,0.0832449515371567
0.0929830890567174,9129.7158203125,0.0823436630340287
0.0926995625853097,9105.3056640625,0.0825278411615057
0.0929384411088181,9099.6748046875,0.0834001834734295
0.1004108943512989,9463.5361328125,0.0919084412025029
0.0928472788823086,9186.8525390625,0.0825197559774216
0.0907801426922978,9129.96875,0.0815690481182578
0.0915074791608804,9168.1767578125,0.0827467415919969
0.0875780627049308,9051.671875,0.0789992757528955
0.0871269329338178,9024.3505859375,0.07942065569688
0.0870465444475369,9010.43359375,0.0786152840722615
0.0857660956407925,9013.4091796875,0.0768996172079336
0.0865733712799966,9016.693359375,0.078851355451694
