RMSE,Variance,Train_RMSE
15.16304710817372,34695.383,15.35819597980394
9.538101891422858,38327.1640625,9.534238660835854
8.388633697266638,30655.5078125,8.29030733147319
8.826772132746255,26764.17578125,8.735787984215893
9.127761294371412,24883.3125,9.042201752951309
7.589684764037229,49163.8828125,7.523654575685291
6.692804240532488,38968.828125,6.724082731380956
6.860979413101671,32188.216796875,6.914616829471963
6.8135572991518005,27900.1484375,6.864094817323775
5.319594853877413,37178.4453125,5.358773745972283
4.11903459579926,35097.59375,4.133444271447673
4.288061867099247,34688.71484375,4.30588803340616
3.2830979715336466,30912.482421875,3.260479859982106
3.3337819186630333,31213.89453125,3.311391336512896
3.560507031504439,32417.7265625,3.55016735637178
3.087306908651582,31407.689453125,3.047763847594684
3.031277281906197,31920.7578125,2.9966251209289445
3.074330485103484,30965.34375,3.038896745572424
2.9414436397830435,28530.9140625,2.911251763147752
2.928305697653746,28387.40234375,2.897889436049369
2.9940441903099866,30457.94921875,2.9641600160121646
2.9480304658391314,29057.69921875,2.91799974544246
2.54616877912494,29773.626953125,2.516902247176062
2.4185136462930323,29615.1328125,2.388284593014491
2.367916894735976,28664.11328125,2.331574540933343
1.932195388863046,27448.48046875,1.9077350954841
1.8639068288507128,29424.01171875,1.849413060303873
1.83169936184073,29157.126953125,1.8097881868277976
1.850055471932209,29427.662109375,1.833088217812259
1.8328746385231067,30290.77734375,1.820626317753448
1.7356222201518985,30173.08984375,1.7205002933004392
1.7561289427499815,30161.29296875,1.7438353270968272
1.7398352013016565,30354.796875,1.7288261285161022
1.735651014638555,30623.318359375,1.722613802182161
1.7573611582850934,29503.76171875,1.7471768329479336
1.3484549226229,29874.51953125,1.3527321052650705
1.3085054094205129,28290.302734375,1.309422555523031
1.2887630414440785,28536.79296875,1.2864509875921208
1.1696182219560276,27953.015625,1.1718265293098735
1.143425926829585,27219.32421875,1.1463121301378538
1.1528688803956737,26657.81640625,1.1547461836227642
1.137885173487933,27412.4765625,1.1441969169613566
1.0824185064064975,27745.7421875,1.076845590415432
1.0069106987958854,26494.28125,0.998894621549285
1.0127506154012254,26718.203125,1.0038539835516993
0.941518032671072,26104.21484375,0.9247659086278874
0.9558294260784512,25840.921875,0.9394238812221424
0.913875935391486,25703.2421875,0.8986520100351932
0.8979815145898336,25320.015625,0.8863316949187918
0.913104154593539,26229.78515625,0.902444132623575
0.8894339848992885,26380.53125,0.8750888294679897
0.8352395390416313,26606.30078125,0.82220647093914
0.8549085120237685,25215.30859375,0.8421668541366534
0.765908786574343,25477.2109375,0.7542106058203987
0.7823426122439525,24893.47265625,0.7694612028679898
0.7540079061853115,24607.025390625,0.7387947284007507
0.745575139684386,24555.625,0.7235550188557822
0.6645707315979724,23822.9453125,0.6463772659262943
0.6836794803137455,23979.388671875,0.6630474250610086
0.6789050636324845,23002.8828125,0.6570167711066455
0.7129118567315795,23221.59765625,0.6879929755059239
0.7148477478266173,23144.00390625,0.6914827928400936
0.7107255138915795,23316.72265625,0.6874691970157438
0.6754345702293296,23583.150390625,0.6535783825477824
0.6717334019334316,23710.2578125,0.6495107508474008
0.6713357460306996,23344.3359375,0.6482054261474615
0.6563588153815685,22919.88671875,0.6336546026386661
0.6523863341660905,22407.87890625,0.6314110572802522
0.6477661894381487,22011.64453125,0.6223045516701395
0.6512648957805295,21510.859375,0.6263479950668339
0.5977769203681315,21321.50390625,0.5762694437427985
0.5930420148949413,21120.119140625,0.5681613092726446
0.5572264186412926,20658.77734375,0.5342528090452413
0.5587594471840969,20123.443359375,0.5275431317032819
0.5306939289210347,19265.73046875,0.49975402216794
0.5198811442233223,19159.8984375,0.4912806134326158
0.4597749696713455,19184.423828125,0.4381890151905165
0.4543187647201289,18873.54296875,0.4339887412801602
0.4252550887231536,18563.041015625,0.4033739599911364
0.4190701422470349,18612.22265625,0.3943100945379971
0.4086669471098481,18410.09375,0.3880576624804957
0.4120266517459723,18357.728515625,0.3890828567069562
0.4157135473850574,18114.6328125,0.3891457140295106
0.4231180049040675,17899.447265625,0.3947674510524703
0.3812239934991889,17726.880859375,0.3511701306314438
0.3671307073336744,17549.4609375,0.3346048388062183
0.3481715019926616,17158.87109375,0.3251890540785264
0.3405935507469915,17089.19140625,0.3173411917901106
0.333705820293059,16691.333984375,0.3041250519808192
0.3309417878180786,16536.439453125,0.3033081201219755
0.3311019834706913,16366.501953125,0.2964896521107102
0.3274047700527906,16576.828125,0.2926327161056479
0.3243970464819123,16224.4140625,0.291297331847917
0.3159116626794099,15976.2177734375,0.2874427482221965
0.3011448991128123,15908.0751953125,0.2722018815458753
0.3025795436127655,15570.2412109375,0.2742501548878052
0.2990176733028876,15630.34765625,0.2690362662967507
0.2868359716212939,15331.572265625,0.2591590417373499
0.285565122127513,15085.1826171875,0.2542448780293021
0.3146386991907617,14810.7001953125,0.2659895485402482
0.2989867930266374,14480.75390625,0.2494934446360206
0.2732861845877382,14417.119140625,0.2467219626587624
0.2669459340078238,14087.408203125,0.2419969743677196
0.2679343581743013,13961.7197265625,0.2413642049794604
0.2553881186723005,13839.541015625,0.2374954987546413
0.2460866382808301,13737.1083984375,0.231814859892541
0.2433636953505135,13652.751953125,0.2300026458907396
0.2387776321470894,13491.748046875,0.2265143730135445
0.2367467701301105,13437.5205078125,0.2249641923590574
0.2251192738732521,13424.259765625,0.2137034058922603
0.2247198000192217,13033.4697265625,0.2118948451955936
0.2287769482998467,12879.9970703125,0.2083846278008029
0.2450665474412153,12866.634765625,0.2151533209010897
0.2374793800660225,12771.25,0.2060736283812055
0.2229176569450739,12775.431640625,0.2062100120638571
0.214442128364918,12676.3251953125,0.2048355201664012
0.2278371316910509,12290.123046875,0.1976826085923106
0.26444305908056,12197.234375,0.193489460342893
0.2791763892370662,12147.2314453125,0.19126929367586
0.2949359939960558,12193.669921875,0.1922401853301064
0.3094384519824383,12132.0830078125,0.1962236276726092
0.3201891123525819,11804.9384765625,0.1774951141755492
0.3175049358668237,11769.8046875,0.1704206077468426
0.3195749130972743,11607.34375,0.1689365888765332
0.9452601192501354,48085.3828125,0.9458109107801024
0.7406659589890603,34286.6640625,0.7396600320028665
0.6483044442502948,30853.8671875,0.6376621086254897
0.5134807689575389,24425.830078125,0.5019246730456138
0.4446629193041265,25442.296875,0.4348132399540879
0.4377458768759865,23181.333984375,0.4242601597683011
0.3878157829944367,21113.546875,0.3799816280913012
0.4052509732995699,21424.171875,0.3884147084056933
0.379376058007517,20999.548828125,0.3527089378956412
0.3843426129549642,20386.521484375,0.3622615346104265
0.3974727457942748,20842.265625,0.3651373620206969
0.3343762404595761,19074.244140625,0.3126787625110227
0.3065441381041267,18187.189453125,0.3002152568847008
0.3149921807073337,18619.1640625,0.3028235626702912
0.347058416789929,18672.54296875,0.3342542205517864
0.3019382593169855,17937.4609375,0.2865433197572602
0.3046962446310691,17659.21875,0.2958128235128638
0.296803141303444,16895.125,0.284027434368478
0.2746506281569749,16823.94921875,0.2674729126326783
0.2739365524322199,16417.19140625,0.2644002547532404
0.2609156968377846,15808.8583984375,0.2459340249068543
0.2841757785141464,16612.01953125,0.2651302521255215
0.2543454406965143,15423.1748046875,0.2387877647210972
0.2733182568070656,15563.916015625,0.2528547910756279
0.2578651370154538,14339.904296875,0.2262115338459558
0.2360708179288874,14340.5126953125,0.203404161608772
0.229460407115915,14187.322265625,0.2095905427127793
0.2135061321419469,14323.197265625,0.1923014369857001
0.2435532231343847,13623.9375,0.2198777491476376
0.2336814626394216,13195.185546875,0.1977484203640403
0.2329580935008763,13862.0791015625,0.2055556716078429
0.2500730480799458,13210.9091796875,0.200598253272741
0.2403993793498846,13315.837890625,0.1878548053092217
0.2444728820844984,12512.693359375,0.1800689605664588
0.271843596840661,13045.580078125,0.1951850611775247
0.2631716681780348,12609.345703125,0.1776781556903493
0.2956955458644639,12902.45703125,0.174533741922113
0.2896476991400442,12101.5068359375,0.1646781807416019
0.3656049428257623,12488.720703125,0.1665281187420859
